location,total_deaths,date,year,month,day
Asia,0.0,2020-01-05,2020,1,5
Asia,0.0,2020-01-06,2020,1,6
Asia,0.0,2020-01-07,2020,1,7
Asia,0.0,2020-01-08,2020,1,8
Asia,0.0,2020-01-09,2020,1,9
Asia,0.0,2020-01-10,2020,1,10
Asia,0.0,2020-01-11,2020,1,11
Asia,1.0,2020-01-12,2020,1,12
Asia,1.0,2020-01-13,2020,1,13
Asia,1.0,2020-01-14,2020,1,14
Asia,1.0,2020-01-15,2020,1,15
Asia,1.0,2020-01-16,2020,1,16
Asia,1.0,2020-01-17,2020,1,17
Asia,1.0,2020-01-18,2020,1,18
Asia,3.0,2020-01-19,2020,1,19
Asia,3.0,2020-01-20,2020,1,20
Asia,3.0,2020-01-21,2020,1,21
Asia,3.0,2020-01-22,2020,1,22
Asia,3.0,2020-01-23,2020,1,23
Asia,3.0,2020-01-24,2020,1,24
Asia,3.0,2020-01-25,2020,1,25
Asia,56.0,2020-01-26,2020,1,26
Asia,56.0,2020-01-27,2020,1,27
Asia,56.0,2020-01-28,2020,1,28
Asia,56.0,2020-01-29,2020,1,29
Asia,56.0,2020-01-30,2020,1,30
Asia,56.0,2020-01-31,2020,1,31
Asia,56.0,2020-02-01,2020,2,1
Asia,362.0,2020-02-02,2020,2,2
Asia,362.0,2020-02-03,2020,2,3
Asia,362.0,2020-02-04,2020,2,4
Asia,362.0,2020-02-05,2020,2,5
Asia,362.0,2020-02-06,2020,2,6
Asia,362.0,2020-02-07,2020,2,7
Asia,362.0,2020-02-08,2020,2,8
Asia,906.0,2020-02-09,2020,2,9
Asia,906.0,2020-02-10,2020,2,10
Asia,906.0,2020-02-11,2020,2,11
Asia,906.0,2020-02-12,2020,2,12
Asia,906.0,2020-02-13,2020,2,13
Asia,906.0,2020-02-14,2020,2,14
Asia,906.0,2020-02-15,2020,2,15
Asia,1769.0,2020-02-16,2020,2,16
Asia,1769.0,2020-02-17,2020,2,17
Asia,1769.0,2020-02-18,2020,2,18
Asia,1769.0,2020-02-19,2020,2,19
Asia,1769.0,2020-02-20,2020,2,20
Asia,1769.0,2020-02-21,2020,2,21
Asia,1769.0,2020-02-22,2020,2,22
Asia,2456.0,2020-02-23,2020,2,23
Asia,2456.0,2020-02-24,2020,2,24
Asia,2456.0,2020-02-25,2020,2,25
Asia,2456.0,2020-02-26,2020,2,26
Asia,2456.0,2020-02-27,2020,2,27
Asia,2456.0,2020-02-28,2020,2,28
Asia,2456.0,2020-02-29,2020,2,29
Asia,2941.0,2020-03-01,2020,3,1
Asia,2941.0,2020-03-02,2020,3,2
Asia,2941.0,2020-03-03,2020,3,3
Asia,2941.0,2020-03-04,2020,3,4
Asia,2941.0,2020-03-05,2020,3,5
Asia,2941.0,2020-03-06,2020,3,6
Asia,2941.0,2020-03-07,2020,3,7
Asia,3306.0,2020-03-08,2020,3,8
Asia,3306.0,2020-03-09,2020,3,9
Asia,3306.0,2020-03-10,2020,3,10
Asia,3306.0,2020-03-11,2020,3,11
Asia,3306.0,2020-03-12,2020,3,12
Asia,3306.0,2020-03-13,2020,3,13
Asia,3306.0,2020-03-14,2020,3,14
Asia,3942.0,2020-03-15,2020,3,15
Asia,3942.0,2020-03-16,2020,3,16
Asia,3942.0,2020-03-17,2020,3,17
Asia,3942.0,2020-03-18,2020,3,18
Asia,3942.0,2020-03-19,2020,3,19
Asia,3942.0,2020-03-20,2020,3,20
Asia,3942.0,2020-03-21,2020,3,21
Asia,5111.0,2020-03-22,2020,3,22
Asia,5111.0,2020-03-23,2020,3,23
Asia,5111.0,2020-03-24,2020,3,24
Asia,5111.0,2020-03-25,2020,3,25
Asia,5111.0,2020-03-26,2020,3,26
Asia,5111.0,2020-03-27,2020,3,27
Asia,5111.0,2020-03-28,2020,3,28
Asia,6477.0,2020-03-29,2020,3,29
Asia,6477.0,2020-03-30,2020,3,30
Asia,6477.0,2020-03-31,2020,3,31
Asia,6477.0,2020-04-01,2020,4,1
Asia,6477.0,2020-04-02,2020,4,2
Asia,6477.0,2020-04-03,2020,4,3
Asia,6477.0,2020-04-04,2020,4,4
Asia,8300.0,2020-04-05,2020,4,5
Asia,8300.0,2020-04-06,2020,4,6
Asia,8300.0,2020-04-07,2020,4,7
Asia,8300.0,2020-04-08,2020,4,8
Asia,8300.0,2020-04-09,2020,4,9
Asia,8300.0,2020-04-10,2020,4,10
Asia,8300.0,2020-04-11,2020,4,11
Asia,10587.0,2020-04-12,2020,4,12
Asia,10587.0,2020-04-13,2020,4,13
Asia,10587.0,2020-04-14,2020,4,14
Asia,10587.0,2020-04-15,2020,4,15
Asia,10587.0,2020-04-16,2020,4,16
Asia,10587.0,2020-04-17,2020,4,17
Asia,10587.0,2020-04-18,2020,4,18
Asia,14353.0,2020-04-19,2020,4,19
Asia,14353.0,2020-04-20,2020,4,20
Asia,14353.0,2020-04-21,2020,4,21
Asia,14353.0,2020-04-22,2020,4,22
Asia,14353.0,2020-04-23,2020,4,23
Asia,14353.0,2020-04-24,2020,4,24
Asia,14353.0,2020-04-25,2020,4,25
Asia,16922.0,2020-04-26,2020,4,26
Asia,16922.0,2020-04-27,2020,4,27
Asia,16922.0,2020-04-28,2020,4,28
Asia,16922.0,2020-04-29,2020,4,29
Asia,16922.0,2020-04-30,2020,4,30
Asia,16922.0,2020-05-01,2020,5,1
Asia,16922.0,2020-05-02,2020,5,2
Asia,19289.0,2020-05-03,2020,5,3
Asia,19289.0,2020-05-04,2020,5,4
Asia,19289.0,2020-05-05,2020,5,5
Asia,19289.0,2020-05-06,2020,5,6
Asia,19289.0,2020-05-07,2020,5,7
Asia,19289.0,2020-05-08,2020,5,8
Asia,19289.0,2020-05-09,2020,5,9
Asia,21814.0,2020-05-10,2020,5,10
Asia,21814.0,2020-05-11,2020,5,11
Asia,21814.0,2020-05-12,2020,5,12
Asia,21814.0,2020-05-13,2020,5,13
Asia,21814.0,2020-05-14,2020,5,14
Asia,21814.0,2020-05-15,2020,5,15
Asia,21814.0,2020-05-16,2020,5,16
Asia,24324.0,2020-05-17,2020,5,17
Asia,24324.0,2020-05-18,2020,5,18
Asia,24324.0,2020-05-19,2020,5,19
Asia,24324.0,2020-05-20,2020,5,20
Asia,24324.0,2020-05-21,2020,5,21
Asia,24324.0,2020-05-22,2020,5,22
Asia,24324.0,2020-05-23,2020,5,23
Asia,27086.0,2020-05-24,2020,5,24
Asia,27086.0,2020-05-25,2020,5,25
Asia,27086.0,2020-05-26,2020,5,26
Asia,27086.0,2020-05-27,2020,5,27
Asia,27086.0,2020-05-28,2020,5,28
Asia,27086.0,2020-05-29,2020,5,29
Asia,27086.0,2020-05-30,2020,5,30
Asia,30234.0,2020-05-31,2020,5,31
Asia,30234.0,2020-06-01,2020,6,1
Asia,30234.0,2020-06-02,2020,6,2
Asia,30234.0,2020-06-03,2020,6,3
Asia,30234.0,2020-06-04,2020,6,4
Asia,30234.0,2020-06-05,2020,6,5
Asia,30234.0,2020-06-06,2020,6,6
Asia,34404.0,2020-06-07,2020,6,7
Asia,34404.0,2020-06-08,2020,6,8
Asia,34404.0,2020-06-09,2020,6,9
Asia,34404.0,2020-06-10,2020,6,10
Asia,34404.0,2020-06-11,2020,6,11
Asia,34404.0,2020-06-12,2020,6,12
Asia,34404.0,2020-06-13,2020,6,13
Asia,39499.0,2020-06-14,2020,6,14
Asia,39499.0,2020-06-15,2020,6,15
Asia,39499.0,2020-06-16,2020,6,16
Asia,39499.0,2020-06-17,2020,6,17
Asia,39499.0,2020-06-18,2020,6,18
Asia,39499.0,2020-06-19,2020,6,19
Asia,39499.0,2020-06-20,2020,6,20
Asia,47272.0,2020-06-21,2020,6,21
Asia,47272.0,2020-06-22,2020,6,22
Asia,47272.0,2020-06-23,2020,6,23
Asia,47272.0,2020-06-24,2020,6,24
Asia,47272.0,2020-06-25,2020,6,25
Asia,47272.0,2020-06-26,2020,6,26
Asia,47272.0,2020-06-27,2020,6,27
Asia,53876.0,2020-06-28,2020,6,28
Asia,53876.0,2020-06-29,2020,6,29
Asia,53876.0,2020-06-30,2020,6,30
Asia,53876.0,2020-07-01,2020,7,1
Asia,53876.0,2020-07-02,2020,7,2
Asia,53876.0,2020-07-03,2020,7,3
Asia,53876.0,2020-07-04,2020,7,4
Asia,61134.0,2020-07-05,2020,7,5
Asia,61134.0,2020-07-06,2020,7,6
Asia,61134.0,2020-07-07,2020,7,7
Asia,61134.0,2020-07-08,2020,7,8
Asia,61134.0,2020-07-09,2020,7,9
Asia,61134.0,2020-07-10,2020,7,10
Asia,61134.0,2020-07-11,2020,7,11
Asia,68844.0,2020-07-12,2020,7,12
Asia,68844.0,2020-07-13,2020,7,13
Asia,68844.0,2020-07-14,2020,7,14
Asia,68844.0,2020-07-15,2020,7,15
Asia,68844.0,2020-07-16,2020,7,16
Asia,68844.0,2020-07-17,2020,7,17
Asia,68844.0,2020-07-18,2020,7,18
Asia,77599.0,2020-07-19,2020,7,19
Asia,77599.0,2020-07-20,2020,7,20
Asia,77599.0,2020-07-21,2020,7,21
Asia,77599.0,2020-07-22,2020,7,22
Asia,77599.0,2020-07-23,2020,7,23
Asia,77599.0,2020-07-24,2020,7,24
Asia,77599.0,2020-07-25,2020,7,25
Asia,87365.0,2020-07-26,2020,7,26
Asia,87365.0,2020-07-27,2020,7,27
Asia,87365.0,2020-07-28,2020,7,28
Asia,87365.0,2020-07-29,2020,7,29
Asia,87365.0,2020-07-30,2020,7,30
Asia,87365.0,2020-07-31,2020,7,31
Asia,87365.0,2020-08-01,2020,8,1
Asia,96651.0,2020-08-02,2020,8,2
Asia,96651.0,2020-08-03,2020,8,3
Asia,96651.0,2020-08-04,2020,8,4
Asia,96651.0,2020-08-05,2020,8,5
Asia,96651.0,2020-08-06,2020,8,6
Asia,96651.0,2020-08-07,2020,8,7
Asia,96651.0,2020-08-08,2020,8,8
Asia,106552.0,2020-08-09,2020,8,9
Asia,106552.0,2020-08-10,2020,8,10
Asia,106552.0,2020-08-11,2020,8,11
Asia,106552.0,2020-08-12,2020,8,12
Asia,106552.0,2020-08-13,2020,8,13
Asia,106552.0,2020-08-14,2020,8,14
Asia,106552.0,2020-08-15,2020,8,15
Asia,117196.0,2020-08-16,2020,8,16
Asia,117196.0,2020-08-17,2020,8,17
Asia,117196.0,2020-08-18,2020,8,18
Asia,117196.0,2020-08-19,2020,8,19
Asia,117196.0,2020-08-20,2020,8,20
Asia,117196.0,2020-08-21,2020,8,21
Asia,117196.0,2020-08-22,2020,8,22
Asia,127822.0,2020-08-23,2020,8,23
Asia,127822.0,2020-08-24,2020,8,24
Asia,127822.0,2020-08-25,2020,8,25
Asia,127822.0,2020-08-26,2020,8,26
Asia,127822.0,2020-08-27,2020,8,27
Asia,127822.0,2020-08-28,2020,8,28
Asia,127822.0,2020-08-29,2020,8,29
Asia,138560.0,2020-08-30,2020,8,30
Asia,138560.0,2020-08-31,2020,8,31
Asia,138560.0,2020-09-01,2020,9,1
Asia,138560.0,2020-09-02,2020,9,2
Asia,138560.0,2020-09-03,2020,9,3
Asia,138560.0,2020-09-04,2020,9,4
Asia,138560.0,2020-09-05,2020,9,5
Asia,149542.0,2020-09-06,2020,9,6
Asia,149542.0,2020-09-07,2020,9,7
Asia,149542.0,2020-09-08,2020,9,8
Asia,149542.0,2020-09-09,2020,9,9
Asia,149542.0,2020-09-10,2020,9,10
Asia,149542.0,2020-09-11,2020,9,11
Asia,149542.0,2020-09-12,2020,9,12
Asia,161606.0,2020-09-13,2020,9,13
Asia,161606.0,2020-09-14,2020,9,14
Asia,161606.0,2020-09-15,2020,9,15
Asia,161606.0,2020-09-16,2020,9,16
Asia,161606.0,2020-09-17,2020,9,17
Asia,161606.0,2020-09-18,2020,9,18
Asia,161606.0,2020-09-19,2020,9,19
Asia,174505.0,2020-09-20,2020,9,20
Asia,174505.0,2020-09-21,2020,9,21
Asia,174505.0,2020-09-22,2020,9,22
Asia,174505.0,2020-09-23,2020,9,23
Asia,174505.0,2020-09-24,2020,9,24
Asia,174505.0,2020-09-25,2020,9,25
Asia,174505.0,2020-09-26,2020,9,26
Asia,186905.0,2020-09-27,2020,9,27
Asia,186905.0,2020-09-28,2020,9,28
Asia,186905.0,2020-09-29,2020,9,29
Asia,186905.0,2020-09-30,2020,9,30
Asia,186905.0,2020-10-01,2020,10,1
Asia,186905.0,2020-10-02,2020,10,2
Asia,186905.0,2020-10-03,2020,10,3
Asia,198976.0,2020-10-04,2020,10,4
Asia,198976.0,2020-10-05,2020,10,5
Asia,198976.0,2020-10-06,2020,10,6
Asia,198976.0,2020-10-07,2020,10,7
Asia,198976.0,2020-10-08,2020,10,8
Asia,198976.0,2020-10-09,2020,10,9
Asia,198976.0,2020-10-10,2020,10,10
Asia,210763.0,2020-10-11,2020,10,11
Asia,210763.0,2020-10-12,2020,10,12
Asia,210763.0,2020-10-13,2020,10,13
Asia,210763.0,2020-10-14,2020,10,14
Asia,210763.0,2020-10-15,2020,10,15
Asia,210763.0,2020-10-16,2020,10,16
Asia,210763.0,2020-10-17,2020,10,17
Asia,221864.0,2020-10-18,2020,10,18
Asia,221864.0,2020-10-19,2020,10,19
Asia,221864.0,2020-10-20,2020,10,20
Asia,221864.0,2020-10-21,2020,10,21
Asia,221864.0,2020-10-22,2020,10,22
Asia,221864.0,2020-10-23,2020,10,23
Asia,221864.0,2020-10-24,2020,10,24
Asia,232392.0,2020-10-25,2020,10,25
Asia,232392.0,2020-10-26,2020,10,26
Asia,232392.0,2020-10-27,2020,10,27
Asia,232392.0,2020-10-28,2020,10,28
Asia,232392.0,2020-10-29,2020,10,29
Asia,232392.0,2020-10-30,2020,10,30
Asia,232392.0,2020-10-31,2020,10,31
Asia,242296.0,2020-11-01,2020,11,1
Asia,242296.0,2020-11-02,2020,11,2
Asia,242296.0,2020-11-03,2020,11,3
Asia,242296.0,2020-11-04,2020,11,4
Asia,242296.0,2020-11-05,2020,11,5
Asia,242296.0,2020-11-06,2020,11,6
Asia,242296.0,2020-11-07,2020,11,7
Asia,253239.0,2020-11-08,2020,11,8
Asia,253239.0,2020-11-09,2020,11,9
Asia,253239.0,2020-11-10,2020,11,10
Asia,253239.0,2020-11-11,2020,11,11
Asia,253239.0,2020-11-12,2020,11,12
Asia,253239.0,2020-11-13,2020,11,13
Asia,253239.0,2020-11-14,2020,11,14
Asia,264209.0,2020-11-15,2020,11,15
Asia,264209.0,2020-11-16,2020,11,16
Asia,264209.0,2020-11-17,2020,11,17
Asia,264209.0,2020-11-18,2020,11,18
Asia,264209.0,2020-11-19,2020,11,19
Asia,264209.0,2020-11-20,2020,11,20
Asia,264209.0,2020-11-21,2020,11,21
Asia,275963.0,2020-11-22,2020,11,22
Asia,275963.0,2020-11-23,2020,11,23
Asia,275963.0,2020-11-24,2020,11,24
Asia,275963.0,2020-11-25,2020,11,25
Asia,275963.0,2020-11-26,2020,11,26
Asia,275963.0,2020-11-27,2020,11,27
Asia,275963.0,2020-11-28,2020,11,28
Asia,288105.0,2020-11-29,2020,11,29
Asia,288105.0,2020-11-30,2020,11,30
Asia,288105.0,2020-12-01,2020,12,1
Asia,288105.0,2020-12-02,2020,12,2
Asia,288105.0,2020-12-03,2020,12,3
Asia,288105.0,2020-12-04,2020,12,4
Asia,288105.0,2020-12-05,2020,12,5
Asia,299767.0,2020-12-06,2020,12,6
Asia,299767.0,2020-12-07,2020,12,7
Asia,299767.0,2020-12-08,2020,12,8
Asia,299767.0,2020-12-09,2020,12,9
Asia,299767.0,2020-12-10,2020,12,10
Asia,299767.0,2020-12-11,2020,12,11
Asia,299767.0,2020-12-12,2020,12,12
Asia,310517.0,2020-12-13,2020,12,13
Asia,310517.0,2020-12-14,2020,12,14
Asia,310517.0,2020-12-15,2020,12,15
Asia,310517.0,2020-12-16,2020,12,16
Asia,310517.0,2020-12-17,2020,12,17
Asia,310517.0,2020-12-18,2020,12,18
Asia,310517.0,2020-12-19,2020,12,19
Asia,320680.0,2020-12-20,2020,12,20
Asia,320680.0,2020-12-21,2020,12,21
Asia,320680.0,2020-12-22,2020,12,22
Asia,320680.0,2020-12-23,2020,12,23
Asia,320680.0,2020-12-24,2020,12,24
Asia,320680.0,2020-12-25,2020,12,25
Asia,320680.0,2020-12-26,2020,12,26
Asia,330452.0,2020-12-27,2020,12,27
Asia,330452.0,2020-12-28,2020,12,28
Asia,330452.0,2020-12-29,2020,12,29
Asia,330452.0,2020-12-30,2020,12,30
Asia,330452.0,2020-12-31,2020,12,31
Asia,330452.0,2021-01-01,2021,1,1
Asia,330452.0,2021-01-02,2021,1,2
Asia,339676.0,2021-01-03,2021,1,3
Asia,339676.0,2021-01-04,2021,1,4
Asia,339676.0,2021-01-05,2021,1,5
Asia,339676.0,2021-01-06,2021,1,6
Asia,339676.0,2021-01-07,2021,1,7
Asia,339676.0,2021-01-08,2021,1,8
Asia,339676.0,2021-01-09,2021,1,9
Asia,347582.0,2021-01-10,2021,1,10
Asia,347582.0,2021-01-11,2021,1,11
Asia,347582.0,2021-01-12,2021,1,12
Asia,347582.0,2021-01-13,2021,1,13
Asia,347582.0,2021-01-14,2021,1,14
Asia,347582.0,2021-01-15,2021,1,15
Asia,347582.0,2021-01-16,2021,1,16
Asia,355785.0,2021-01-17,2021,1,17
Asia,355785.0,2021-01-18,2021,1,18
Asia,355785.0,2021-01-19,2021,1,19
Asia,355785.0,2021-01-20,2021,1,20
Asia,355785.0,2021-01-21,2021,1,21
Asia,355785.0,2021-01-22,2021,1,22
Asia,355785.0,2021-01-23,2021,1,23
Asia,363584.0,2021-01-24,2021,1,24
Asia,363584.0,2021-01-25,2021,1,25
Asia,363584.0,2021-01-26,2021,1,26
Asia,363584.0,2021-01-27,2021,1,27
Asia,363584.0,2021-01-28,2021,1,28
Asia,363584.0,2021-01-29,2021,1,29
Asia,363584.0,2021-01-30,2021,1,30
Asia,371598.0,2021-01-31,2021,1,31
Asia,371598.0,2021-02-01,2021,2,1
Asia,371598.0,2021-02-02,2021,2,2
Asia,371598.0,2021-02-03,2021,2,3
Asia,371598.0,2021-02-04,2021,2,4
Asia,371598.0,2021-02-05,2021,2,5
Asia,371598.0,2021-02-06,2021,2,6
Asia,378466.0,2021-02-07,2021,2,7
Asia,378466.0,2021-02-08,2021,2,8
Asia,378466.0,2021-02-09,2021,2,9
Asia,378466.0,2021-02-10,2021,2,10
Asia,378466.0,2021-02-11,2021,2,11
Asia,378466.0,2021-02-12,2021,2,12
Asia,378466.0,2021-02-13,2021,2,13
Asia,384788.0,2021-02-14,2021,2,14
Asia,384788.0,2021-02-15,2021,2,15
Asia,384788.0,2021-02-16,2021,2,16
Asia,384788.0,2021-02-17,2021,2,17
Asia,384788.0,2021-02-18,2021,2,18
Asia,384788.0,2021-02-19,2021,2,19
Asia,384788.0,2021-02-20,2021,2,20
Asia,390706.0,2021-02-21,2021,2,21
Asia,390706.0,2021-02-22,2021,2,22
Asia,390706.0,2021-02-23,2021,2,23
Asia,390706.0,2021-02-24,2021,2,24
Asia,390706.0,2021-02-25,2021,2,25
Asia,390706.0,2021-02-26,2021,2,26
Asia,390706.0,2021-02-27,2021,2,27
Asia,396699.0,2021-02-28,2021,2,28
Asia,396699.0,2021-03-01,2021,3,1
Asia,396699.0,2021-03-02,2021,3,2
Asia,396699.0,2021-03-03,2021,3,3
Asia,396699.0,2021-03-04,2021,3,4
Asia,396699.0,2021-03-05,2021,3,5
Asia,396699.0,2021-03-06,2021,3,6
Asia,402110.0,2021-03-07,2021,3,7
Asia,402110.0,2021-03-08,2021,3,8
Asia,402110.0,2021-03-09,2021,3,9
Asia,402110.0,2021-03-10,2021,3,10
Asia,402110.0,2021-03-11,2021,3,11
Asia,402110.0,2021-03-12,2021,3,12
Asia,402110.0,2021-03-13,2021,3,13
Asia,407878.0,2021-03-14,2021,3,14
Asia,407878.0,2021-03-15,2021,3,15
Asia,407878.0,2021-03-16,2021,3,16
Asia,407878.0,2021-03-17,2021,3,17
Asia,407878.0,2021-03-18,2021,3,18
Asia,407878.0,2021-03-19,2021,3,19
Asia,407878.0,2021-03-20,2021,3,20
Asia,414193.0,2021-03-21,2021,3,21
Asia,414193.0,2021-03-22,2021,3,22
Asia,414193.0,2021-03-23,2021,3,23
Asia,414193.0,2021-03-24,2021,3,24
Asia,414193.0,2021-03-25,2021,3,25
Asia,414193.0,2021-03-26,2021,3,26
Asia,414193.0,2021-03-27,2021,3,27
Asia,423983.0,2021-03-28,2021,3,28
Asia,423983.0,2021-03-29,2021,3,29
Asia,423983.0,2021-03-30,2021,3,30
Asia,423983.0,2021-03-31,2021,3,31
Asia,423983.0,2021-04-01,2021,4,1
Asia,423983.0,2021-04-02,2021,4,2
Asia,423983.0,2021-04-03,2021,4,3
Asia,433904.0,2021-04-04,2021,4,4
Asia,433904.0,2021-04-05,2021,4,5
Asia,433904.0,2021-04-06,2021,4,6
Asia,433904.0,2021-04-07,2021,4,7
Asia,433904.0,2021-04-08,2021,4,8
Asia,433904.0,2021-04-09,2021,4,9
Asia,433904.0,2021-04-10,2021,4,10
Asia,447284.0,2021-04-11,2021,4,11
Asia,447284.0,2021-04-12,2021,4,12
Asia,447284.0,2021-04-13,2021,4,13
Asia,447284.0,2021-04-14,2021,4,14
Asia,447284.0,2021-04-15,2021,4,15
Asia,447284.0,2021-04-16,2021,4,16
Asia,447284.0,2021-04-17,2021,4,17
Asia,465188.0,2021-04-18,2021,4,18
Asia,465188.0,2021-04-19,2021,4,19
Asia,465188.0,2021-04-20,2021,4,20
Asia,465188.0,2021-04-21,2021,4,21
Asia,465188.0,2021-04-22,2021,4,22
Asia,465188.0,2021-04-23,2021,4,23
Asia,465188.0,2021-04-24,2021,4,24
Asia,492026.0,2021-04-25,2021,4,25
Asia,492026.0,2021-04-26,2021,4,26
Asia,492026.0,2021-04-27,2021,4,27
Asia,492026.0,2021-04-28,2021,4,28
Asia,492026.0,2021-04-29,2021,4,29
Asia,492026.0,2021-04-30,2021,4,30
Asia,492026.0,2021-05-01,2021,5,1
Asia,527180.0,2021-05-02,2021,5,2
Asia,527180.0,2021-05-03,2021,5,3
Asia,527180.0,2021-05-04,2021,5,4
Asia,527180.0,2021-05-05,2021,5,5
Asia,527180.0,2021-05-06,2021,5,6
Asia,527180.0,2021-05-07,2021,5,7
Asia,527180.0,2021-05-08,2021,5,8
Asia,565342.0,2021-05-09,2021,5,9
Asia,565342.0,2021-05-10,2021,5,10
Asia,565342.0,2021-05-11,2021,5,11
Asia,565342.0,2021-05-12,2021,5,12
Asia,565342.0,2021-05-13,2021,5,13
Asia,565342.0,2021-05-14,2021,5,14
Asia,565342.0,2021-05-15,2021,5,15
Asia,604069.0,2021-05-16,2021,5,16
Asia,604069.0,2021-05-17,2021,5,17
Asia,604069.0,2021-05-18,2021,5,18
Asia,604069.0,2021-05-19,2021,5,19
Asia,604069.0,2021-05-20,2021,5,20
Asia,604069.0,2021-05-21,2021,5,21
Asia,604069.0,2021-05-22,2021,5,22
Asia,643740.0,2021-05-23,2021,5,23
Asia,643740.0,2021-05-24,2021,5,24
Asia,643740.0,2021-05-25,2021,5,25
Asia,643740.0,2021-05-26,2021,5,26
Asia,643740.0,2021-05-27,2021,5,27
Asia,643740.0,2021-05-28,2021,5,28
Asia,643740.0,2021-05-29,2021,5,29
Asia,679601.0,2021-05-30,2021,5,30
Asia,679601.0,2021-05-31,2021,5,31
Asia,679601.0,2021-06-01,2021,6,1
Asia,679601.0,2021-06-02,2021,6,2
Asia,679601.0,2021-06-03,2021,6,3
Asia,679601.0,2021-06-04,2021,6,4
Asia,679601.0,2021-06-05,2021,6,5
Asia,709485.0,2021-06-06,2021,6,6
Asia,709485.0,2021-06-07,2021,6,7
Asia,709485.0,2021-06-08,2021,6,8
Asia,709485.0,2021-06-09,2021,6,9
Asia,709485.0,2021-06-10,2021,6,10
Asia,709485.0,2021-06-11,2021,6,11
Asia,709485.0,2021-06-12,2021,6,12
Asia,741511.0,2021-06-13,2021,6,13
Asia,741511.0,2021-06-14,2021,6,14
Asia,741511.0,2021-06-15,2021,6,15
Asia,741511.0,2021-06-16,2021,6,16
Asia,741511.0,2021-06-17,2021,6,17
Asia,741511.0,2021-06-18,2021,6,18
Asia,741511.0,2021-06-19,2021,6,19
Asia,766324.0,2021-06-20,2021,6,20
Asia,766324.0,2021-06-21,2021,6,21
Asia,766324.0,2021-06-22,2021,6,22
Asia,766324.0,2021-06-23,2021,6,23
Asia,766324.0,2021-06-24,2021,6,24
Asia,766324.0,2021-06-25,2021,6,25
Asia,766324.0,2021-06-26,2021,6,26
Asia,784348.0,2021-06-27,2021,6,27
Asia,784348.0,2021-06-28,2021,6,28
Asia,784348.0,2021-06-29,2021,6,29
Asia,784348.0,2021-06-30,2021,6,30
Asia,784348.0,2021-07-01,2021,7,1
Asia,784348.0,2021-07-02,2021,7,2
Asia,784348.0,2021-07-03,2021,7,3
Asia,800919.0,2021-07-04,2021,7,4
Asia,800919.0,2021-07-05,2021,7,5
Asia,800919.0,2021-07-06,2021,7,6
Asia,800919.0,2021-07-07,2021,7,7
Asia,800919.0,2021-07-08,2021,7,8
Asia,800919.0,2021-07-09,2021,7,9
Asia,800919.0,2021-07-10,2021,7,10
Asia,820784.0,2021-07-11,2021,7,11
Asia,820784.0,2021-07-12,2021,7,12
Asia,820784.0,2021-07-13,2021,7,13
Asia,820784.0,2021-07-14,2021,7,14
Asia,820784.0,2021-07-15,2021,7,15
Asia,820784.0,2021-07-16,2021,7,16
Asia,820784.0,2021-07-17,2021,7,17
Asia,842833.0,2021-07-18,2021,7,18
Asia,842833.0,2021-07-19,2021,7,19
Asia,842833.0,2021-07-20,2021,7,20
Asia,842833.0,2021-07-21,2021,7,21
Asia,842833.0,2021-07-22,2021,7,22
Asia,842833.0,2021-07-23,2021,7,23
Asia,842833.0,2021-07-24,2021,7,24
Asia,870107.0,2021-07-25,2021,7,25
Asia,870107.0,2021-07-26,2021,7,26
Asia,870107.0,2021-07-27,2021,7,27
Asia,870107.0,2021-07-28,2021,7,28
Asia,870107.0,2021-07-29,2021,7,29
Asia,870107.0,2021-07-30,2021,7,30
Asia,870107.0,2021-07-31,2021,7,31
Asia,900246.0,2021-08-01,2021,8,1
Asia,900246.0,2021-08-02,2021,8,2
Asia,900246.0,2021-08-03,2021,8,3
Asia,900246.0,2021-08-04,2021,8,4
Asia,900246.0,2021-08-05,2021,8,5
Asia,900246.0,2021-08-06,2021,8,6
Asia,900246.0,2021-08-07,2021,8,7
Asia,932376.0,2021-08-08,2021,8,8
Asia,932376.0,2021-08-09,2021,8,9
Asia,932376.0,2021-08-10,2021,8,10
Asia,932376.0,2021-08-11,2021,8,11
Asia,932376.0,2021-08-12,2021,8,12
Asia,932376.0,2021-08-13,2021,8,13
Asia,932376.0,2021-08-14,2021,8,14
Asia,965096.0,2021-08-15,2021,8,15
Asia,965096.0,2021-08-16,2021,8,16
Asia,965096.0,2021-08-17,2021,8,17
Asia,965096.0,2021-08-18,2021,8,18
Asia,965096.0,2021-08-19,2021,8,19
Asia,965096.0,2021-08-20,2021,8,20
Asia,965096.0,2021-08-21,2021,8,21
Asia,997147.0,2021-08-22,2021,8,22
Asia,997147.0,2021-08-23,2021,8,23
Asia,997147.0,2021-08-24,2021,8,24
Asia,997147.0,2021-08-25,2021,8,25
Asia,997147.0,2021-08-26,2021,8,26
Asia,997147.0,2021-08-27,2021,8,27
Asia,997147.0,2021-08-28,2021,8,28
Asia,1027103.0,2021-08-29,2021,8,29
Asia,1027103.0,2021-08-30,2021,8,30
Asia,1027103.0,2021-08-31,2021,8,31
Asia,1027103.0,2021-09-01,2021,9,1
Asia,1027103.0,2021-09-02,2021,9,2
Asia,1027103.0,2021-09-03,2021,9,3
Asia,1027103.0,2021-09-04,2021,9,4
